8312	2331
6568	455
260	4862
3353	2023
3684	9855
422	8378
787	8445
621	2496
9852	7217
1271	7063
1255	132
1120	2505
1210	5665
235	2138
6685	4264
9058	4710
9209	3920
1522	5632
1906	7195
114	6562
97	3187
3261	3613
7694	281
8504	5500
6126	5011
1972	7123
8467	620
278	4843
1723	3441
6369	8805
490	3868
2006	6666
5729	3417
2688	5747
7968	5987
4624	8770
6068	9232
5498	3065
542	7084
463	9336
6858	3234
8465	3180
8955	1525
6114	7331
8865	879
1028	3073
4118	4434
4958	6657
8361	7377
2902	7695
4612	1974
8663	4650
3202	6136
8793	7882
8162	3711
7050	2769
8078	126
9458	6600
4760	2355
1620	432
6510	1611
4343	9650
3840	6320
6478	4237
8647	3515
4963	9870
2518	9788
4478	2386
5344	2611
2828	2221
7487	2103
2560	8723
3843	786
6093	3548
5802	3985
4743	9882
4043	5963
6726	8141
5926	4491
2944	1613
2429	9327
7837	7991
4484	8284
371	7036
6996	7663
4330	4818
670	2754
532	6624
3116	1262
7601	624
1487	3962
8749	1648
5501	62
4790	551
8815	2356
4882	6397
676	2300
4578	2124
610	5300
6443	6744
5190	8581
6561	550
9553	7180
2193	8557
8446	7460
7874	982
1722	3449
3159	6044
9324	5358
647	356
1505	6146
3435	8080
7453	4335
2573	5403
7437	2013
8477	4184
6451	9843
2863	8842
1876	9553
4598	3637
2114	5733
4655	3204
5640	9621
368	5248
4906	2910
438	9615
4071	6390
6643	6329
5771	7544
3439	9811
2871	6051
3339	3413
8075	5165
5737	2750
470	6237
7549	4882
4446	1954
3575	5452
4184	6972
3105	5864
5658	3979
880	1467
5085	5324
285	4964
4253	3628
4156	2177
4921	509
4964	7907
8265	763
6998	7098
1216	709
884	4534
56	9198
1314	181
785	824
6643	5727
9528	4819
177	7530
3551	680
3788	1378
9047	4446
8919	250
4849	3119
1473	7187
2591	2717
4737	9314
4108	6955
9599	751
5954	142
2018	9030
5626	349
2787	5290
936	6950
605	3064
9980	7309
9225	4201
70	6799
6838	9086
1343	769
7301	3804
2890	6615
6368	395
6253	8773
9631	481
2384	5350
2535	9536
6027	1020
1383	4795
2202	3965
4481	1723
557	612
5557	3543
9476	3457
4395	3579
3178	1666
8429	6332
6978	2072
6888	6666
8099	3563
512	5605
480	7748
9799	1802
7019	2164
7035	2606
2978	5792
7327	1852
2722	6625
1614	4017
6025	483
5105	3726
2279	4955
8129	720
8234	4178
9345	7973
1934	3825
2941	4531
8551	9632
7328	3912
4415	9148
4566	8586
2513	9488
3900	1607
793	5284
3812	9433
685	3839
4413	8256
6568	1874
6992	9521
5482	4649
4432	3311
8776	5578
8570	1804
913	3973
5956	3503
9614	9945
1269	6471
9727	4614
4393	8055
6681	5977
4027	3005
3889	1653
5885	4051
2463	3319
1130	3316
2615	777
2703	4703
8949	8433
724	8132
958	9341
5315	1777
4748	489
6071	9020
2647	8541
5583	6845
5598	2118
2237	3638
5041	2333
9585	4025
3565	818
986	5756
1205	6332
4503	1432
244	7499
9659	9115
621	7041
8691	933
3255	5282
7332	2020
8805	7560
5752	4317
7213	3428
3976	9250
7830	921
5825	2807
7096	8563
7491	6930
4115	8479
7368	7046
8180	6058
6879	8037
8804	4848
9800	143
6133	8819
2258	5788
3463	943
6447	7275
6171	224
2183	6213
8047	2486
91	6009
2984	883
5325	9767
3190	6369
3411	6432
1140	4590
7641	8092
1146	5527
1684	875
963	7996
2346	6906
12	4950
6164	5907
6128	3964
1379	5868
3494	8257
10	8959
867	9986
8551	4509
812	6744
6568	8419
110	6369
7562	3235
6719	7471
7587	6926
9538	9690
279	2343
1742	5200
3309	4780
9754	9905
1973	4488
6776	601
7827	3921
8224	3571
2923	1202
598	1437
8365	2325
361	2093
6422	2151
6912	237
1849	5174
4014	1518
8105	5042
4553	8638
2467	8551
2890	2342
9801	2505
2905	891
9616	6717
7624	2105
8391	1075
9174	8947
4281	8286
8816	5181
7856	5506
1260	7053
4048	462
4097	582
945	3813
1882	4613
9549	3646
7011	7748
2371	7199
2000	2466
2711	7653
9370	391
9087	6401
2672	675
5996	2388
9940	3389
9706	9262
7723	4695
5915	6162
1917	6543
5422	8370
6130	1060
6139	4329
1001	563
1624	1726
7151	3392
478	5242
848	8813
2669	9765
7188	513
9199	4893
3751	508
8030	3559
875	7758
7348	4678
2858	6112
2584	5107
403	3030
1376	1554
8618	3201
6067	9603
5581	2750
6142	1982
385	7576
5598	9514
789	6937
8915	4686
2353	6013
2365	5152
1970	6707
2036	6100
9881	4270
5240	8357
4032	7739
1372	9040
6409	765
3861	9579
457	8165
2404	7948
9776	9783
3529	72
7777	6815
5773	6951
2985	2908
1156	6764
1181	3310
5673	1289
7476	6494
3804	1269
874	21
7405	3858
1444	206
1132	7351
1191	380
8492	664
5992	7133
4387	4293
7304	3167
7675	7579
5331	8757
8310	6870
3262	1828
702	8821
6481	3477
5358	8411
7043	6413
6753	2463
8989	1526
825	7852
242	2917
3152	1627
3283	9848
8833	7738
2243	2802
6431	8235
337	8082
5963	9172
7380	2791
8491	8993
4215	5012
3763	6514
4792	2336
2571	9211
28	9040
9300	4425
7670	9668
4137	3775
3182	8656
8578	8366
8801	4979
9518	7534
6462	5655
4783	4491
6720	1649
4935	402
108	8385
395	2106
9023	4893
9916	9746
2889	7898
343	3293
4493	4959
5905	4797
3241	360
4388	8344
8944	5826
6424	8016
2899	8068
8743	1274
7232	9925
4138	7670
9668	3543
5698	7148
6208	1845
4136	4708
4941	1572
9140	6039
8628	5784
4363	1846
3570	2944
9254	95
4668	6082
1255	8120
5856	4319
284	6231
4178	4762
2775	106
6655	229
6044	7709
7090	1857
626	7577
2054	6891
7402	5779
745	7589
916	224
9225	2788
5983	2497
1559	2326
7262	8240
8114	808
5564	3185
6108	4800
5435	2826
9102	6901
9007	6739
9867	4906
3160	7537
2993	3858
9211	5829
7819	9453
5528	8211
9890	7462
9018	4004
2693	3037
460	8350
6862	3829
7764	293
4560	922
4924	1545
3528	684
8585	2828
9732	5398
4418	3313
8790	5358
6985	2714
5524	961
2658	5614
8104	5211
4271	2121
8558	2802
7980	6937
8377	4089
7869	5077
992	2297
1351	9360
787	4899
2273	3387
6267	6974
7363	9742
9506	237
9212	7539
7311	5700
2692	4709
9785	2429
3000	7779
6031	3744
4060	652
8084	9468
578	6827
6832	2617
5609	2328
4940	1555
821	1807
4761	6042
8694	3631
8786	2762
7643	4729
542	4486
8023	3364
7816	8753
5216	120
4791	9229
2210	5634
137	6179
1672	9785
3035	2471
6241	4349
4333	3914
4461	7624
4583	6030
4328	6285
4817	7666
2833	8657
6104	7726
276	1329
1462	7750
4368	6758
3249	6063
5299	6753
7190	8749
9303	230
1772	9508
5141	161
9378	4895
7222	1592
6301	6459
3384	9661
2431	8114
424	2620
353	4820
7182	1300
2673	6768
6214	2355
4964	4236
7705	3338
4975	5771
7505	2124
8287	6198
7843	3809
52	8853
6134	6310
2352	253
3840	2944
6807	4115
6644	9738
4610	8683
6862	9043
1886	2401
8298	3329
171	5794
3580	698
9082	949
937	3863
3470	8134
5354	7395
7110	566
1951	644
9516	322
7176	3441
5358	7319
3992	9436
2241	2955
868	5836
6652	1540
1503	3535
420	4464
9633	2067
3311	7170
5168	1499
3722	4030
7402	8385
5288	6642
502	1547
1981	7968
4691	7939
278	7501
5369	3871
5416	4473
4209	3245
3981	926
1921	1673
6318	205
7813	5627
1037	3551
4475	9641
2066	3344
3805	8836
804	2032
4962	3860
7120	4010
2958	1243
9474	5259
2855	2139
6396	9298
7924	4155
4581	3150
6548	5255
9829	8347
6455	1162
2713	3525
7230	1618
7038	1347
7896	3410
6953	6917
6601	1047
9880	4529
8835	4435
8267	8643
5120	9813
3776	3440
9527	3987
8415	5972
3314	3057
6064	5021
1883	3137
3198	8887
7963	6214
8231	2734
238	8747
5725	3489
4125	7171
3561	7445
3710	1440
6613	2852
8334	8230
3852	2975
8704	9392
5270	1503
4968	3892
996	3593
17	2927
5048	5985
7913	4039
1236	6364
605	2799
3433	89
9425	2923
5536	460
671	7673
7817	2359
3564	5228
8181	7543
5505	2905
7643	6080
1215	1527
1259	1310
2000	7565
4797	3572
5568	7438
9491	5478
6719	8495
9000	6619
3826	7626
253	209
8697	8912
3389	7246
8307	6015
786	7071
4466	7686
1144	1247
9663	457
1974	1927
4994	3839
6098	8580
9438	9531
8048	2301
9367	2780
3729	850
2985	6191
3556	7323
4049	4780
9603	8881
6898	1080
9799	6542
3742	8059
7585	5840
6281	6001
3709	3352
3611	4187
4754	7370
8232	5390
7435	9691
4967	7766
3360	2331
444	1513
1507	3904
2161	729
5570	5270
949	1839
5366	1078
9358	777
8914	3930
3453	4086
8320	2469
3982	8815
4866	7518
978	4281
6617	2608
6728	5192
3209	3634
9984	8689
3634	7939
6373	314
1101	590
2186	3786
7314	9286
6968	6670
3421	5886
6391	5449
6129	9921
2642	3403
1106	5038
3987	913
7684	5894
1393	4562
2028	1415
4770	299
250	5680
774	3810
3316	4867
1044	2726
3576	6285
6531	1646
6587	9278
6068	1255
9091	4002
7704	7973
5736	1387
6409	451
2424	9715
345	4947
9021	3944
8661	8177
3319	5763
9779	3754
7565	1873
8904	778
5433	4463
4698	1868
8145	7700
5825	9824
6177	1875
4500	2532
1903	6262
1780	8916
2526	9111
9139	8480
924	9776
7873	6003
6255	154
1038	5927
7073	9054
5282	3653
3117	9702
260	1228
5148	3587
3806	6406
8055	4661
6629	765
4744	6438
7406	2727
4846	1235
5151	7047
8818	354
9277	5175
4597	2213
2015	1243
1965	5383
9950	1677
9784	3471
7929	5962
9059	4544
7333	3548
6733	5856
2513	2626
6272	8646
6377	9792
6958	1757
6968	9354
9823	3515
9764	6500
259	7762
6404	80
7205	3457
1106	4707
7639	904
1379	6768
8966	5113
3505	4381
1733	1777
1369	1141
4475	8233
2907	7532
8535	1107
9660	3078
6152	6009
4590	6168
5803	2485
368	4141
3997	4787
2905	6758
6101	985
8311	6200
9025	2839
5337	3170
7263	1733
6202	2615
4173	3548
8325	7653
5926	4685
261	3106
4228	8562
4660	4407
1299	2159
466	7166
1466	6089
8804	7188
8712	9763
2915	9139
8896	6801
9432	1877
9868	4093
5801	9814
9475	9367
8300	4989
7333	384
2332	7745
7236	1906
2684	8691
9155	9752
7642	9243
7351	8390
2239	7263
3510	1161
3847	8992
5969	9936
7176	1563
4283	3544
9679	6222
4049	3863
2636	7354
9377	2983
4800	3121
7383	7912
121	4114
4228	7086
3183	9873
3459	9230
8308	7961
3835	5552
7847	9328
1351	464
7011	197
3834	2206
3385	4321
6320	3321
3282	2
2084	343
5063	8725
799	1538
2317	4279
9321	9867
9836	6720
5872	9340
4199	4050
6876	5825
9294	7618
7235	8801
5372	813
9915	4761
2977	7506
6389	8305
2599	6972
4712	5755
2327	2474
5888	7987
6810	8525
4367	6946
7021	4152
3348	5584
9709	640
7006	4487
6537	6280
2628	6775
9441	6479
7237	3887
5364	8118
7558	426
5725	2438
7984	6544
7939	7032
1364	251
9644	4868
8428	9968
3477	2777
7097	8710
8053	5666
3343	5588
854	9059
6631	2422
7399	5856
2245	3040
8639	7425
3099	5939
4665	3073
2644	9760
3473	8584
584	6297
7055	3144
8476	2544
6336	9869
2025	4695
6770	7416
7113	7391
5888	9546
7090	4642
3654	1117
424	5113
9895	6380
9449	5334
5438	4821
7067	4794
1061	9329
587	207
1995	9865
599	1903
9445	2768
4107	3948
8583	8562
9028	5027
3015	461
8438	921
5004	9140
7665	7104
9086	4073
9893	7710
9407	340
8878	5959
8019	9331
49	7646
4122	4857
731	9353
9837	4978
8209	8890
1350	5665
5970	37
1620	4896
8730	4924
3412	1454
9109	1834
1379	5401
6603	1478
9731	5930
1954	3268
782	2523
6173	6439
5585	8081
5161	9870
9900	9869
3577	8090
5377	5525
9063	1075
7217	8469
1060	4121
4175	31
4147	3650
828	8636
3958	5041
7768	3185
5654	256
6300	3429
4411	2768
1122	7949
3943	7651
7684	3324
9397	1935
2948	4502
742	2819
2791	1817
285	4199
2928	2110
9082	9457
5995	6926
3672	8024
1540	684
8307	2344
9136	8979
1262	9965
6457	2031
7130	9623
5609	2411
2972	8137
5904	6560
2317	6220
7761	2747
7001	8034
4191	957
8347	6100
9838	2773
8738	9613
1449	4020
979	1965
6035	4232
3341	4697
3546	7892
7661	2147
2850	9990
4202	5608
7335	2784
1682	4678
3916	2861
2428	2311
1568	815
9786	904
6769	5845
4704	5741
2083	8167
3162	9778
2617	7701
4141	4605
7682	5140
6240	1895
2877	1235
3160	5633
6452	9583
7935	8775
7496	4118
9362	7424
7320	3680
8894	7642
2978	4186
4598	7921
2773	8122
5418	5363
9766	2957
9824	48
9323	7597
9098	9172
9962	209
963	1292
7484	3484
4329	9039
9992	9206
1400	8880
9547	8342
1764	5836
2344	8068
5770	365
8509	1920
6112	9564
3785	2138
6627	4935
1565	548
5935	1316
1673	6749
7269	974
3630	4589
2185	5313
337	9187
7467	4669
9751	8727
2173	8452
8965	8452
835	7576
2519	2351
4905	4733
7810	1138
1422	6746
2320	6051
1648	6454
4953	7181
4715	7419
6132	2423
7418	5115
6571	6098
2479	7270
8999	6438
1479	9258
4421	4397
6543	1123
5549	8785
3663	692
9023	1221
405	7992
1344	8047
9494	7153
8582	6846
623	7277
4877	7841
1667	9991
6312	7712
3997	4091
4300	9707
7780	6434
7516	220
1283	8607
399	248
4583	8827
4650	822
2366	2649
5689	6025
5344	1032
2779	6310
9107	7829
8394	8871
8550	8755
9173	7792
9959	9264
2316	693
364	1011
4029	195
4927	5034
6176	7281
9550	9617
2369	6447
5947	9305
6009	7279
4433	487
7141	294
8771	3434
4271	6892
8887	3279
4238	1590
3103	1267
6985	685
443	738
5121	8803
4387	9613
2212	7269
3393	9747
6336	3884
8521	9786
8928	2564
2530	1777
5057	2491
2232	9671
6581	5912
2724	6805
9009	2033
6690	8338
2665	9349
2094	4624
2010	1646
641	2322
7477	67
8951	161
344	4011
3492	4905
7233	6094
267	9747
366	5236
6482	1425
8623	8470
125	7458
9292	4911
9634	1701
4074	2644
1148	1866
8474	912
9204	958
1853	7432
600	1655
1197	7611
7207	2079
2601	1530
6762	815
2530	2825
7900	2428
5035	6631
9840	8825
9506	6081
4316	8820
2973	6719
182	2502
7064	3697
4559	2822
6515	1727
9807	4970
3771	741
7289	4531
5139	8287
781	1934
6479	459
5547	4225
3376	9614
6465	1553
5920	2355
7436	6752
5952	2110
5075	1375
428	2483
5535	1924
2434	2057
1488	9678
9045	5678
2380	2994
6615	2048
6538	8873
6869	6076
1936	3609
1409	7014
5350	4332
4582	4931
4592	116
5507	1746
9341	7227
5123	7850
6317	4518
1045	7452
7429	9701
9561	8520
8777	2234
9278	7891
199	4012
9804	2466
2741	1615
1933	601
7831	9221
6056	4919
1780	1858
8810	1436
5223	6091
9166	2108
5705	7979
6437	4985
147	8482
2177	2653
9188	7367
9104	9157
2232	4098
2225	1328
1543	3003
6001	9476
5318	1535
6040	9753
4443	3021
7078	1022
7383	2550
2326	2657
5219	7733
2567	3212
1458	7184
2414	7723
8371	3775
2359	7462
37	5215
6558	8815
3796	8197
224	5459
7025	3117
3897	6566
287	2943
558	114
644	9210
1719	713
884	5077
3216	3765
9994	9524
7187	3431
9010	8787
4227	82
2651	2479
2400	9238
8477	3314
9292	8652
2434	9056
9761	7248
5423	2675
269	6561
1548	407
8781	1541
7764	2866
2255	2623
5291	6517
7977	53
7243	7983
7668	2286
4030	9212
7487	8304
4191	8039
1551	1862
6267	1430
7966	3877
9076	1888
2578	5866
4361	2834
6154	5201
2727	925
9919	1874
4948	8939
904	2626
3320	1583
4729	5112
5555	5212
4190	9018
1543	825
128	9872
6341	3928
3607	688
1514	5854
4357	9549
1791	4255
1328	4972
1965	1938
8171	8400
4102	7034
4666	88
8513	9767
5317	8922
1385	4116
4891	2890
3282	3425
2048	1766
2853	1380
7891	2102
2845	8241
2089	1831
7087	205
42	9831
4168	5489
259	9607
5164	4549
7747	9265
1111	3450
2689	1913
8152	4138
1828	3437
9746	9902
237	1856
2883	1962
853	7189
4719	4875
5396	87
2697	3444
7219	1730
8055	8315
3375	2308
7138	2309
9488	7723
9384	7185
2681	8452
2573	8290
1494	7625
9696	9080
9181	1337
7874	6866
1603	3019
6378	8799
7670	7196
1132	9903
4408	6168
2477	2764
6872	3107
1265	1811
5219	9973
5758	5566
3092	8339
9532	5730
6100	1079
7765	9406
6804	9756
7510	3434
9491	1744
8574	3554
596	2739
4831	4159
3061	1703
3734	1272
4143	5280
8680	9407
8489	6163
2811	5490
2423	3965
6671	604
9281	7364
7680	9753
8924	2822
7004	2826
7021	1101
1537	4962
4153	9297
3501	919
1634	9943
637	9983
7706	6986
4646	6118
5142	4141
7469	494
2671	2514
70	5781
8845	2650
7255	2927
9136	42
9320	7663
117	2116
8934	2763
6330	9694
2213	9968
9665	4621
9864	5089
7412	8147
8955	6146
2741	448
8687	1183
8420	8169
5582	5869
6531	3868
4874	3596
353	9407
7053	4303
1229	9102
2766	7020
3708	9130
151	806
6297	2876
2636	3132
4197	6260
2348	2504
4736	3640
1514	6860
5353	6686
3469	5518
1801	3952
4611	3992
1671	3272
6359	4061
7212	8654
7311	8160
3117	1921
517	1699
7638	7905
8223	948
4022	5212
7594	556
1821	2245
8976	6045
5134	3107
7938	4442
5590	2911
4039	2160
8381	6575
2444	47
4526	7186
8715	2659
1104	3126
4766	2657
1597	1370
1766	7187
6388	9169
459	8171
7873	724
7614	7614
9084	6601
2994	2664
8899	8283
9569	2061
9462	654
712	8454
7202	6986
9817	690
1324	487
9464	3193
8489	3212
7752	6570
7789	3284
1118	423
1668	7470
1912	8460
8239	9757
6967	4155
8572	883
5092	8914
9750	7704
1064	814
9666	2228
4188	915
8676	905
9484	5218
9286	9980
6793	8130
70	4180
664	9762
2519	8606
2067	9876
3760	2624
225	8203
232	8970
8323	7750
9843	7095
6737	2510
1714	1253
9239	1162
2102	3360
262	1648
9073	760
2897	4790
9823	8039
5795	2445
7761	7210
4472	1349
1983	581
3793	497
1357	2698
9113	7035
6360	1031
2924	5191
5256	5860
1940	2343
1743	1020
2826	1790
5749	6035
333	1421
9917	8750
8964	338
8691	5360
538	6695
9480	8749
8792	3909
6554	6946
7775	4217
9808	9585
9383	744
9101	2348
2838	7963
9493	3562
3165	9454
411	2917
4066	6103
5000	36
8363	3818
2810	1301
368	2784
9308	2425
7425	9035
2018	477
5543	5058
3863	81
4779	7133
8478	4734
6406	9892
8303	7951
7105	998
4491	3069
308	9427
249	3544
483	6308
5821	7897
5752	7307
3359	7371
6250	7308
5388	7008
9938	6474
3767	5845
7355	3344
1253	2814
4532	5696
8314	6181
6679	5560
3245	161
6325	974
2306	4249
9950	2068
1138	9427
8569	7572
7153	2228
9269	1815
2316	3829
6914	7534
6550	9563
9376	4722
3494	9657
6101	3652
6814	6554
8293	4815
7596	5616
1864	5462
3158	2492
984	8551
8556	1309
4958	7340
4137	2742
252	8314
7731	9464
8062	3638
4	1721
2827	6300
1074	7767
1853	5008
9404	415
3778	7365
2212	221
6773	3736
3054	951
2753	5370
7906	3754
5829	6
7669	8503
4242	1208
1895	7489
4638	3845
2157	802
507	1505
1939	7254
2045	1828
9514	9495
9569	487
3763	6111
8243	2520
581	718
4966	9898
7286	6951
4967	4149
5938	2224
9959	5085
4833	5044
2088	9759
7030	1700
5660	6236
7001	3872
4807	4013
5482	4706
5394	7125
6434	1874
9042	6863
8904	943
5539	6145
5663	528
368	3237
2866	4161
261	5146
5429	3164
7427	4440
941	2421
6849	3244
2622	5748
4768	8339
1114	954
7016	1512
259	131
7729	7401
5339	5190
5014	9503
2426	4004
9684	7107
7489	1369
8675	3638
3602	177
3331	65
1528	9177
653	4554
6902	5129
3902	7653
4603	776
5786	6272
1324	2061
6562	1869
6958	2769
7971	1507
2612	5872
9714	1048
4240	1023
2292	7501
202	9313
8382	6366
6317	2698
3960	5969
4098	2462
3632	6728
5743	1662
391	1346
8705	5493
3086	499
794	1333
3112	2292
6147	7575
2752	2841
5666	541
7875	3009
4018	9217
3793	1829
3180	8373
8846	5150
6044	9171
242	1227
7495	1462
4773	5188
3109	2701
3031	3028
3649	1195
260	364
7241	1263
5844	108
5682	5219
6953	6721
2255	1410
3321	2303
3494	9129
6909	1638
7604	6035
4390	9053
8855	7899
2700	5734
8630	2850
5866	9623
9955	4988
1726	2490
6445	7668
7305	3000
1433	187
2326	7551
7100	596
2131	4605
559	1008
9519	8301
7043	6851
9543	1828
3523	3223
2498	9619
6329	7706
3809	8287
6800	7299
8815	1889
9183	7855
6533	2070
4312	6460
7259	4318
9582	5536
9405	9859
9062	3431
7942	4998
8844	724
2303	3044
3076	7826
3084	6145
8511	1728
7712	2942
4839	4453
7419	1854
5092	8627
2132	9408
7150	8295
8292	9700
7914	5306
7815	2228
7765	3107
9495	990
9929	4515
766	6743
7394	6485
5068	2839
7017	6734
6857	7672
8554	1543
5410	5361
3814	4270
3088	1635
3202	7289
5473	2219
4684	117
8559	4161
8031	2679
9824	2276
4572	9951
6800	7070
52	8095
2826	6939
8090	5278
6481	6217
2242	6203
9388	4391
679	680
7789	7200
9602	6087
3244	3295
8232	4963
1846	5688
1544	913
4438	8788
3815	754
9612	8887
1919	71
447	8772
